"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[W]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          49,      -3.986652007,      -3.502750445,      -3.906990851,       -3.77803252,      -6.688982236,     -0.9674288098,   1.211181806e-06,      0.1064320621,                 1,                 1,                 1,              0.75,       9.239650196,      -2.492329127,    -0.07186914173,  -0.0004607135473,      0.2185572607,     0.03107926004,       9.239650196,    -0.07186914173,      -2.492329127,     -0.2697428013
          0,           0,          50,      -3.997452243,      -3.510596633,      -3.918396905,      -3.794172393,      -6.682597285,     -0.9866369611,   1.208781135e-06,      0.1062508572,                 1,                 1,                 1,              0.75,       9.147952247,      -2.514495951,    -0.07221260452,  -0.0002522138915,      0.2237173149,     0.02906436303,       9.147952247,    -0.07221260452,      -2.514495951,      -0.274869816
          0,           0,          51,      -4.007948545,      -3.518458331,       -3.92963315,      -3.810121053,      -6.672489486,      -1.005437159,   1.206522748e-06,      0.1060802828,                 1,                 1,                 1,              0.75,       9.057190611,       -2.53552249,    -0.07269944696,  -3.163534617e-05,      0.2290208091,     0.02702773299,       9.057190611,    -0.07269944696,       -2.53552249,      -0.279945802
          0,           0,          52,      -4.018099928,      -3.526322254,      -3.940683575,      -3.825900062,      -6.680569983,      -1.023874764,   1.204398539e-06,      0.1059197565,                 1,                 1,                 1,              0.75,        8.96743826,      -2.555414855,    -0.07332902684,   0.0002001114597,      0.2344508456,      0.0249727759,        8.96743826,    -0.07332902684,      -2.555414855,     -0.2849659825
          0,           0,          53,      -4.027872387,      -3.534180293,      -3.951525348,      -3.841521508,      -6.689552451,      -1.041969926,   1.202400659e-06,      0.1057687126,                 1,                 1,                 1,              0.75,        8.87875646,      -2.574180475,    -0.07409983794,   0.0004420819134,      0.2399909006,     0.02290289037,        8.87875646,    -0.07409983794,      -2.574180475,     -0.2899257893
          0,           0,          54,      -4.037239191,      -3.542021396,      -3.962128119,      -3.856987094,      -6.695532161,      -1.059738452,    1.20052152e-06,      0.1056266021,                 1,                 1,                 1,              0.75,       8.791195695,      -2.591828074,    -0.07500944241,   0.0006932966195,      0.2456248708,     0.02082149659,       8.791195695,    -0.07500944241,      -2.591828074,     -0.2948208826
          0,           0,          55,       -4.04618105,      -3.549832725,      -3.972454384,       -3.87228617,      -6.698567155,       -1.07720418,   1.198753787e-06,      0.1054928926,                 1,                 1,                 1,              0.75,       8.704796642,      -2.608367604,    -0.07605461767,   0.0009527516433,      0.2513371401,     0.01873203157,       8.704796642,    -0.07605461767,      -2.608367604,     -0.2996471614
          0,           0,          56,      -4.054686172,      -3.557602941,      -3.982457643,      -3.887393767,      -6.698746629,      -1.094386264,   1.197090488e-06,      0.1053670763,                 1,                 1,                 1,              0.75,       8.619590798,      -2.623810139,    -0.07723146409,    0.001219418412,      0.2571126245,     0.01663796527,       8.619590798,    -0.07723146409,      -2.623810139,     -0.3044007773
          0,           0,          57,      -4.062749867,      -3.565311443,      -3.992091536,      -3.902270386,      -6.696194213,      -1.111297247,   1.195524877e-06,      0.1052486609,                 1,                 1,                 1,              0.75,       8.535601296,      -2.638167858,    -0.07853543229,    0.001492257127,      0.2629368188,     0.01454279577,       8.535601296,    -0.07853543229,      -2.638167858,       -0.30907815
          0,           0,          58,      -4.070374215,      -3.572941469,      -4.001301835,      -3.916860573,      -6.691077796,      -1.127983365,   1.194050483e-06,      0.1051371721,                 1,                 1,                 1,              0.75,       8.452843654,      -2.651453939,    -0.07996137875,    0.001770222698,      0.2687958103,     0.01245003765,       8.452843654,    -0.07996137875,      -2.651453939,     -0.3136759707
          0,           0,          59,      -4.077567652,      -3.580477325,      -4.010031652,      -3.931092366,      -6.683573048,      -1.144437796,   1.192661134e-06,      0.1050321568,                 1,                 1,                 1,              0.75,       8.371326518,      -2.663682482,    -0.08150368491,    0.002052270442,      0.2746762973,     0.01036323128,       8.371326518,    -0.08150368491,      -2.663682482,     -0.3181912062
          0,           0,          60,      -4.084344284,      -3.587900673,      -4.018223457,      -3.944877347,      -6.673877826,      -1.160650035,   1.191350986e-06,      0.1049331846,                 1,                 1,                 1,              0.75,       8.291052154,      -2.674868571,    -0.08315623397,    0.002337351945,      0.2805656198,    0.008285947296,       8.291052154,    -0.08315623397,      -2.674868571,     -0.3226211247
          0,           0,          61,      -4.090723111,       -3.59519377,      -4.025820764,      -3.958111455,      -6.662207489,      -1.176623897,   1.190114534e-06,      0.1048398492,                 1,                 1,                 1,              0.75,       8.212017086,      -2.685028169,     -0.0849124761,    0.002624430472,       0.286451763,    0.006221756319,       8.212017086,     -0.0849124761,      -2.685028169,     -0.3269632955
          0,           0,          62,      -4.096727239,      -3.602338849,      -4.032769956,      -3.970677167,      -6.648781274,      -1.192366691,   1.188946623e-06,       0.104751769,                 1,                 1,                 1,              0.75,       8.134212707,       -2.69417813,    -0.08676550912,    0.002912484155,      0.2923233804,    0.004174234139,       8.134212707,    -0.08676550912,       -2.69417813,     -0.3312155985
          0,           0,          63,      -4.102383047,      -3.609320361,      -4.039020685,      -3.982446558,       -6.63381462,      -1.207883033,   1.187842452e-06,      0.1046685878,                 1,                 1,                 1,              0.75,       8.057625769,       -2.70233611,    -0.08870811431,     0.00320051546,       0.298169781,    0.002146951449,       8.057625769,    -0.08870811431,       -2.70233611,     -0.3353762246
          0,           0,          64,      -4.107719331,      -3.616120964,      -4.044530167,      -3.993285811,      -6.617510271,      -1.223150908,   1.186797573e-06,       0.104589975,                 1,                 1,                 1,              0.75,       7.982238925,      -2.709520522,    -0.09073285423,    0.003487549815,      0.3039809311,   0.0001434662361,       7.982238925,    -0.09073285423,      -2.709520522,     -0.3394436758
          0,           0,          65,      -4.112766522,      -3.622728079,      -4.049266065,        -4.0030612,      -6.600056224,      -1.238147251,    1.18580789e-06,      0.1045156252,                 1,                 1,                 1,              0.75,       7.908031206,      -2.715750496,    -0.09283205942,    0.003772641663,      0.3097474443,   -0.001832691828,       7.908031206,    -0.09283205942,      -2.715750496,     -0.3434167652
          0,           0,          66,      -4.117555934,      -3.629134788,      -4.053204323,      -4.011645853,      -6.596548081,      -1.252863159,   1.184869654e-06,      0.1044452579,                 1,                 1,                 1,              0.75,        7.83497852,      -2.721045812,    -0.09499785099,    0.004054876283,      0.3154605634,   -0.003778024347,        7.83497852,    -0.09499785099,      -2.721045812,     -0.3472946103
          0,           0,          67,      -4.122119288,      -3.635327844,      -4.056335491,       -4.01892787,      -6.604329188,      -1.267293913,    1.18397945e-06,      0.1043786175,                 1,                 1,                 1,              0.75,       7.763054032,      -2.725426909,    -0.09722219378,    0.004333376264,      0.3211121584,   -0.005689079445,       7.763054032,    -0.09722219378,      -2.725426909,     -0.3510766378
          0,           0,          68,      -4.126487965,      -3.641298726,      -4.058659501,      -4.024817721,       -6.60903735,      -1.281464845,   1.183134194e-06,      0.1043154718,                 1,                 1,                 1,              0.75,       7.692228545,      -2.728914829,    -0.09949692845,    0.004607297293,      0.3266946921,   -0.007562466817,       7.692228545,    -0.09949692845,      -2.728914829,     -0.3547625779
          0,           0,          69,      -4.130692555,      -3.647039009,      -4.060191039,      -4.029254533,      -6.610754409,      -1.295314403,   1.182331117e-06,       0.104255612,                 1,                 1,                 1,              0.75,       7.622470914,      -2.731531155,      -0.101813784,    0.004875827129,      0.3322011909,     -0.0093948686,       7.622470914,      -0.101813784,      -2.731531155,     -0.3583524537
          0,           0,          70,      -4.134762622,      -3.652542967,      -4.060956361,      -4.032211625,      -6.609592085,      -1.308825587,   1.181567753e-06,      0.1041988515,                 1,                 1,                 1,              0.75,       7.553748416,      -2.733297969,     -0.1041644394,    0.005138195007,      0.3376252395,    -0.01118305944,       7.553748416,     -0.1041644394,      -2.733297969,     -0.3618465719
          0,           0,          71,      -4.138726381,      -3.657808118,      -4.060992845,      -4.033698861,      -6.605688246,      -1.322004116,   1.180841925e-06,      0.1041450248,                 1,                 1,                 1,              0.75,       7.486027072,      -2.734237794,     -0.1065405285,    0.005393671059,       0.342960946,    -0.01292391937,       7.486027072,     -0.1065405285,      -2.734237794,     -0.3652455125
